coin_id,symbol,name,snapshot_date,price_usd,market_cap_usd,total_volume_usd,market_cap_rank
cobak-token,,,2026-03-05,0.2515918194775301,24961420.147363946,847270.45316834,
cobak-token,,,2026-03-06,0.24851108650869283,24649354.06470144,638448.7351260085,
cobak-token,,,2026-03-07,0.24720176507006933,24517234.96072985,700642.297380792,
cobak-token,,,2026-03-08,0.24546699185800658,24345973.21952767,572609.1554820511,
cobak-token,,,2026-03-09,0.25043955111253363,24841014.370161366,657785.6005196044,
cobak-token,,,2026-03-10,0.2508220741340298,24893822.91427141,796994.8954952859,
cobak-token,,,2026-03-11,0.25381374752502067,25123082.385627016,644280.9956688158,
cobak-token,,,2026-03-12,0.2529217030283202,25088887.710893616,670985.2850790697,
cobak-token,,,2026-03-13,0.2531807407191717,25132787.319612116,963721.6625646726,
cobak-token,,,2026-03-14,0.2518253463877645,24978007.512625292,615040.4425791287,
cobak-token,,,2026-03-15,0.25741439821817863,25544241.325890206,991760.7079636232,
cobak-token,,,2026-03-16,0.2622432375944052,25912260.938297793,1412301.569070435,
cobak-token,,,2026-03-17,0.2617083897388132,26016964.96832452,2210756.7754010707,
cobak-token,,,2026-03-18,0.25170243931352737,24961525.902856193,2302669.123949891,
cobak-token,,,2026-03-19,0.2504483760201173,24840233.318161324,824622.4580222465,
cobak-token,,,2026-03-20,0.2521276855704139,25004448.354891878,1683978.900949124,
cobak-token,,,2026-03-21,0.2517996518051481,24976174.077596996,1560795.4285193381,
cobak-token,,,2026-03-22,0.2449167613910514,24278533.064254723,2475272.4665979287,
cobak-token,,,2026-03-23,0.24940202430054068,24735633.144905377,3095439.0841763993,
cobak-token,,,2026-03-24,0.24662659532711606,24433255.51528629,5324864.136924558,
cobak-token,,,2026-03-25,0.25206080857905777,24994885.01573788,1877828.8178024292,
cobak-token,,,2026-03-26,0.24468822974963203,24262075.35222826,2495376.716715063,
cobak-token,,,2026-03-27,0.24324867039516623,24091276.98819969,3538534.9301741044,
coin98,,,2026-03-01,0.02583750230170675,25837476.096023206,5530872.004069205,
coin98,,,2026-03-02,0.026002843940329663,26000478.18080897,5364573.7321357615,
coin98,,,2026-03-03,0.025817106860797183,25784705.48814905,5536539.9307999825,
coin98,,,2026-03-04,0.026619103790141742,26619072.579090707,5092819.444349226,
coin98,,,2026-03-05,0.02682387123656511,26823835.545462694,4223603.54901657,
coin98,,,2026-03-06,0.02572459886714978,25680100.673394535,4161429.0196283823,
coin98,,,2026-03-07,0.024739194348302056,24742575.105397847,3697624.1377085173,
coin98,,,2026-03-08,0.024815539592932402,24819632.033481717,3958336.6036211248,
coin98,,,2026-03-09,0.02439525598600275,24381857.228230115,3875071.7032124936,
coin98,,,2026-03-10,0.024724576573937007,24730773.63907018,3836238.1733869584,
coin98,,,2026-03-11,0.02758125953275658,27687790.566435874,6872893.836870886,
coin98,,,2026-03-12,0.027536218438727535,27480914.350789387,6523420.422782286,
coin98,,,2026-03-13,0.028825945414434572,28827061.034309912,5141045.673460897,
coin98,,,2026-03-14,0.030251993412981733,30251894.872065675,7733215.614803337,
coin98,,,2026-03-15,0.029211577547677243,29228162.765726533,3932019.840291457,
coin98,,,2026-03-16,0.03020341227475665,30199081.152607072,4208771.96735706,
coin98,,,2026-03-17,0.0299973876602945,30000192.36136631,3290729.7287987666,
coin98,,,2026-03-18,0.029096629420746027,29142258.341521345,4379627.200653435,
coin98,,,2026-03-19,0.030944893757939806,30936160.419710793,10387094.306198314,
coin98,,,2026-03-20,0.030179315593096015,30188392.06484455,4586816.698999415,
coin98,,,2026-03-21,0.030449642070189846,30454872.977671627,3857825.1651617372,
coin98,,,2026-03-22,0.02944786151819132,29443137.180891015,3710832.473698375,
coin98,,,2026-03-23,0.02835761436801781,28360172.807077676,4806383.40944511,
coin98,,,2026-03-24,0.028386865879429173,28379086.990464274,3202157.9410861544,
coin98,,,2026-03-25,0.027649612323910156,27649189.271765076,2820649.952221058,
coin98,,,2026-03-26,0.02617977873500329,26179726.478448864,3257474.5979700238,
coin98,,,2026-03-27,0.025536330867607964,25509264.8205994,2477273.5238839113,
collect-on-fanable,,,2026-03-01,0.04252598896468703,22947311.128703915,6557677.498648874,
collect-on-fanable,,,2026-03-02,0.038624046450146665,20702524.963185526,4178249.6449461053,
collect-on-fanable,,,2026-03-03,0.04043412683216269,21779252.052767184,3714661.6629873877,
collect-on-fanable,,,2026-03-04,0.03953540669975726,21231280.423956737,5829661.446919396,
collect-on-fanable,,,2026-03-05,0.03682783886460112,19776549.470290802,9272285.347555483,
collect-on-fanable,,,2026-03-06,0.03671690145907842,19718420.775523372,13650288.326340891,
collect-on-fanable,,,2026-03-07,0.04154526462406074,22267930.814349517,9955500.166110124,
collect-on-fanable,,,2026-03-08,0.04284451990108243,23003794.064792734,7894233.011622353,
collect-on-fanable,,,2026-03-09,0.054735061183917424,29408394.884931054,10866841.081354562,
collect-on-fanable,,,2026-03-10,0.050275973648006005,26981127.6608608,8497420.229361948,
collect-on-fanable,,,2026-03-11,0.05193019837572093,27836722.85536245,21640862.715075,
collect-on-fanable,,,2026-03-12,0.06566322801720013,35096774.76698346,14631633.891012898,
collect-on-fanable,,,2026-03-13,0.06470944863179345,34943182.11813781,23627086.38502939,
collect-on-fanable,,,2026-03-14,0.07739440500628463,41545812.48337395,19641998.323882688,
collect-on-fanable,,,2026-03-15,0.07074183385010933,37927629.383029684,12482547.887618074,
collect-on-fanable,,,2026-03-16,0.08162573392446613,43835987.99367346,15131749.750611998,
collect-on-fanable,,,2026-03-17,0.060677956943048436,32571223.9566531,19300479.68597033,
collect-on-fanable,,,2026-03-18,0.06042798986212043,32455939.02219141,16314184.291366939,
collect-on-fanable,,,2026-03-19,0.06503208014223916,34970417.68768986,7346392.87573115,
collect-on-fanable,,,2026-03-20,0.06612620294283292,35508309.961375356,13486185.1174674,
collect-on-fanable,,,2026-03-21,0.06848651651951443,36826664.32849598,3991419.7662446233,
collect-on-fanable,,,2026-03-22,0.07487485334196499,40197629.6274885,9558725.306610528,
collect-on-fanable,,,2026-03-23,0.08109980015934141,43608519.46427887,18794091.304060973,
collect-on-fanable,,,2026-03-24,0.08753767619642988,47004317.04753081,17309959.06616029,
collect-on-fanable,,,2026-03-25,0.07155101270791422,38557319.97999562,21207111.75380616,
collect-on-fanable,,,2026-03-26,0.05236775575585429,28121484.840893753,12221706.28662026,
collect-on-fanable,,,2026-03-27,0.04673608520883019,25052389.91547103,9766656.564050801,
common-2,,,2026-03-01,0.0004015115418428031,1079902.1332807639,462713.652750574,
common-2,,,2026-03-02,0.00039859445122671783,1072029.6160143062,492053.25726131804,
common-2,,,2026-03-03,0.00034585849865044314,930395.8372782912,1149365.3307154425,
common-2,,,2026-03-04,0.0003125977244247344,840702.488791381,870179.726026673,
common-2,,,2026-03-05,0.0003130137387110656,841879.1714650339,369731.83775601216,
common-2,,,2026-03-06,0.00029726629457146094,800489.1443644677,444803.7815509607,
common-2,,,2026-03-07,0.0002780809181796844,748882.4532132612,310329.488935648,
common-2,,,2026-03-08,0.00029209574492682777,783570.6393035852,348209.4930460581,
common-2,,,2026-03-09,0.00026260595724583057,709653.2498379855,485897.5122039472,
common-2,,,2026-03-10,0.00025880881412202486,696151.2384247865,320722.07922250155,
common-2,,,2026-03-11,0.0002658737861174276,716927.3577163018,267551.7707736073,
common-2,,,2026-03-12,0.00025596324724375417,688436.639881754,205184.6534305972,
common-2,,,2026-03-13,0.00024575459013509844,660192.1716246136,221746.81777971875,
common-2,,,2026-03-14,0.0002422962918721022,649866.6489020037,154659.57404533605,
common-2,,,2026-03-15,0.00023289316834352317,626387.5458383531,279433.9119624315,
common-2,,,2026-03-16,0.00023894818580957574,643206.6546940076,173769.40803485125,
common-2,,,2026-03-17,0.00023852303573385962,640608.3225114967,239145.97173892215,
common-2,,,2026-03-18,0.00021940313724287008,590091.9336272377,230677.5639286335,
common-2,,,2026-03-19,0.0002043422669634158,549599.3813534692,228548.92386626106,
common-2,,,2026-03-20,0.00021334243379331734,573804.0513488244,248034.41261327176,
common-2,,,2026-03-21,0.0005237150838808833,1408579.7726225874,6164562.854271745,
common-2,,,2026-03-22,0.000447251900792568,1200714.9472848766,3721926.271450807,
common-2,,,2026-03-23,0.0004074663068771043,1099278.4115985457,665680.1828036623,
common-2,,,2026-03-24,0.0003417670347680381,919173.7893284501,622491.382881299,
common-2,,,2026-03-25,0.00031321752678498794,842321.6818965338,312121.731168488,
common-2,,,2026-03-26,0.00035054925951525534,942519.7170575253,696711.584721971,
common-2,,,2026-03-27,0.0003977775186835237,1071441.4468366478,3677518.692570575,
concierge-io,,,2026-03-01,0.19283191757765492,13908891.045815835,4407994.588812209,
concierge-io,,,2026-03-02,0.2044148354920986,14753818.471533148,4080697.03358104,
concierge-io,,,2026-03-03,0.19865849075047876,14331064.514368,3242689.1794150006,
concierge-io,,,2026-03-04,0.2052781727197002,14817661.359717518,4792471.906585857,
concierge-io,,,2026-03-05,0.20116784273107982,14515211.995164892,4086982.905320227,
concierge-io,,,2026-03-06,0.18854692676379564,13605837.169401623,2930839.5606139735,
concierge-io,,,2026-03-07,0.185621616905671,13402843.120254086,4554045.560982144,
concierge-io,,,2026-03-08,0.1870636857680895,13498716.791107243,4277581.9943291135,
concierge-io,,,2026-03-09,0.18754566007354134,13548385.059514774,3415366.6561731473,
concierge-io,,,2026-03-10,0.1870644070827338,13497098.309257248,3134474.5901345136,
concierge-io,,,2026-03-11,0.20255531429739096,14617052.646641538,6553041.3484723065,
concierge-io,,,2026-03-12,0.20173478789882313,14558371.87125749,5016839.508112043,
concierge-io,,,2026-03-13,0.2025982312899572,14619045.649848392,3813248.8902721475,
concierge-io,,,2026-03-14,0.1988532058623703,14349982.772602038,3061466.6507909643,
concierge-io,,,2026-03-15,0.20223420939342623,14590427.023847617,3405270.038453,
concierge-io,,,2026-03-16,0.21057672502744146,15202345.543430883,3868749.135248924,
concierge-io,,,2026-03-17,0.21810332740120042,15739036.74636852,6224285.931264901,
concierge-io,,,2026-03-18,0.2135648472203266,15417627.00207587,5476439.6264229845,
concierge-io,,,2026-03-19,0.21647633531331872,15640901.76881612,4176210.6696019797,
concierge-io,,,2026-03-20,0.22261181683581666,16061308.28552428,8845917.036217628,
concierge-io,,,2026-03-21,0.2139176301336503,15433182.224476585,3840089.087712673,
concierge-io,,,2026-03-22,0.20167129430268424,14554902.709417718,4060951.98457865,
concierge-io,,,2026-03-23,0.20418266409563898,14734166.722391617,3512849.787321994,
concierge-io,,,2026-03-24,0.20641187534215008,14901413.353604915,4178260.030447566,
concierge-io,,,2026-03-25,0.20868318333725944,15058931.810246028,3621414.983370062,
concierge-io,,,2026-03-26,0.19647127266893666,14181520.119159007,2523047.5111705144,
concierge-io,,,2026-03-27,0.18941911312447796,13669942.767791586,2728649.2186514116,
connect-token-wct,,,2026-03-01,0.05733832064379785,10676395.995462151,9315137.004828896,
connect-token-wct,,,2026-03-02,0.05976947302732047,11129422.199133433,10995615.73142398,
connect-token-wct,,,2026-03-03,0.059273165360313455,11039220.071900867,9743729.55778897,
connect-token-wct,,,2026-03-04,0.0603918392871079,11248808.641339889,10052985.938138431,
connect-token-wct,,,2026-03-05,0.06062820126891339,11291107.989418475,8256125.09914624,
connect-token-wct,,,2026-03-06,0.060176526063748355,11206201.841783488,10146766.11599309,
connect-token-wct,,,2026-03-07,0.05757641585871476,10722641.694617754,6057359.219419347,
connect-token-wct,,,2026-03-08,0.056839704505883874,10583247.020951705,6478959.595782085,
connect-token-wct,,,2026-03-09,0.05764973736126315,10738291.82384248,7622048.043185115,
connect-token-wct,,,2026-03-10,0.057101609585064377,10623160.282150991,6985857.567081231,
connect-token-wct,,,2026-03-11,0.057200278768726236,10644129.63154346,7435968.398145495,
connect-token-wct,,,2026-03-12,0.06114424527245706,11376437.780281045,26256843.04478889,
connect-token-wct,,,2026-03-13,0.059881290260261934,11127692.345111854,12296816.935831137,
connect-token-wct,,,2026-03-14,0.057675616456071756,10743301.927657222,7193377.937739916,
connect-token-wct,,,2026-03-15,0.058218831487812275,10840359.297012147,5831925.177192754,
connect-token-wct,,,2026-03-16,0.06104717402519886,11367184.440581413,6694677.410526797,
connect-token-wct,,,2026-03-17,0.06100661479514416,11370947.421313202,18644820.62762239,
connect-token-wct,,,2026-03-18,0.061715248200659274,11489096.209254565,22426818.39502639,
connect-token-wct,,,2026-03-19,0.06163522582577709,11476373.858332075,8899901.558910036,
connect-token-wct,,,2026-03-20,0.06488897183634196,12081573.5890419,10181374.64363517,
connect-token-wct,,,2026-03-21,0.06571361779928289,12234636.136175295,7035316.2616306655,
connect-token-wct,,,2026-03-22,0.06420603659699914,11949777.644045785,17813791.10056615,
connect-token-wct,,,2026-03-23,0.06611341444184171,12310672.550466074,10576074.586855883,
connect-token-wct,,,2026-03-24,0.06217925580355315,11577777.430621596,8296358.51507837,
connect-token-wct,,,2026-03-25,0.06245788788247803,11629649.992508976,5245445.61985092,
connect-token-wct,,,2026-03-26,0.05796875677351164,10798002.900510766,7898228.825590336,
connect-token-wct,,,2026-03-27,0.05681955666555171,10578799.218528874,4864057.904958016,
constitutiondao,,,2026-03-01,0.006155148429860026,31185668.10569868,6463146.203724813,
constitutiondao,,,2026-03-02,0.00643822773289021,32630069.22766235,7487694.987011495,
constitutiondao,,,2026-03-03,0.006628756231570796,33583673.247418344,8023877.005089209,
constitutiondao,,,2026-03-04,0.007123923950917597,36097381.71491592,25808887.472832035,
constitutiondao,,,2026-03-05,0.007132765939601436,36162256.731349,11684697.613743827,
constitutiondao,,,2026-03-06,0.007007643150547452,35491663.302328736,8592319.571778657,
constitutiondao,,,2026-03-07,0.006823011436816557,34652016.148840085,5029480.974742371,
constitutiondao,,,2026-03-08,0.006780873686220381,34352609.10320402,5601266.490074846,
constitutiondao,,,2026-03-09,0.007408404596886015,37517474.97433666,18191994.11144096,
constitutiondao,,,2026-03-10,0.007782025264646588,39447127.54300396,18233744.78223936,
constitutiondao,,,2026-03-11,0.0075535825261442615,38269734.07016457,8811698.040285837,
constitutiondao,,,2026-03-12,0.0074845429197973245,37926857.42582096,8409030.368840793,
constitutiondao,,,2026-03-13,0.007381587117404657,37366700.33502132,9820079.605669398,
constitutiondao,,,2026-03-14,0.007121482305097217,36095194.12728262,5713862.648694671,
constitutiondao,,,2026-03-15,0.007251634767509105,36716707.676380105,5261412.848621443,
constitutiondao,,,2026-03-16,0.007543230016987571,38215293.80140216,12764408.44700497,
constitutiondao,,,2026-03-17,0.00717363458305669,36344461.62874464,7917735.589803635,
constitutiondao,,,2026-03-18,0.006786536478516249,34378021.44336802,8071670.516093238,
constitutiondao,,,2026-03-19,0.006609086912286862,33484220.867053434,6420367.735229895,
constitutiondao,,,2026-03-20,0.006549909099212938,33197922.355767976,6421181.018085934,
constitutiondao,,,2026-03-21,0.007030101102853021,35617824.498899765,10179660.836251246,
constitutiondao,,,2026-03-22,0.006602842864802495,33436672.88562974,6542782.002879586,
constitutiondao,,,2026-03-23,0.006815504627990061,34535181.98547756,7966360.557620368,
constitutiondao,,,2026-03-24,0.00677605441343514,34331338.9306516,5876546.224228346,
constitutiondao,,,2026-03-25,0.006989265085044091,35407332.48420158,7440586.08142126,
constitutiondao,,,2026-03-26,0.00654309315944369,33133918.678142797,6203073.970540178,
constitutiondao,,,2026-03-27,0.0065478346539780755,33215034.627053786,12950506.537998896,
cookie,,,2026-03-01,0.017104836974119263,12055164.643294044,3242030.75898113,
cookie,,,2026-03-02,0.01769067285954358,12464572.646458406,2880271.188090809,
cookie,,,2026-03-03,0.0194286866423636,13736643.014650648,8423162.987054192,
cookie,,,2026-03-04,0.022247558407548433,15769826.448192412,22385548.35149425,
cookie,,,2026-03-05,0.020379143193034147,14358162.25819157,5193482.927707744,
cookie,,,2026-03-06,0.020414175713144977,14385902.80284664,3743212.280298448,
cookie,,,2026-03-07,0.01889986941504179,13351442.74310042,2056375.659325159,
cookie,,,2026-03-08,0.0194918567886807,13749572.779785434,2335258.8673062185,
cookie,,,2026-03-09,0.01976726104025845,13950961.683141835,3392808.829687267,
cookie,,,2026-03-10,0.01880875344913637,13262729.976464087,3005769.1083341166,
cookie,,,2026-03-11,0.020115033266839666,14197765.228549793,3538664.417015004,
